,Filename,Date,Cage,Injection,Night-Phase,Bin,start_frame,stop_frame,name,idA,idB,idC,idD,RFidA,RFidB,RFidC,RFidD,GenoA,GenoB,GenoC,GenoD,totalLength,meanLength,medianLength,numberOfEvents,stdLength,CI95_low,CI95_up
0,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,Move,1,,,,000004724436,,,,+/+,,,,24198,9.610007942811755,,2518,13.025255418347903,9.10124618776975,10.118769697853761
1,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,Move,2,,,,000004809618,,,,-/-,,,,17709,7.8289124668435015,,2262,11.074316698072526,7.372532355301887,8.285292578385116
2,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,Move,3,,,,000004809290,,,,-/-,,,,17409,8.648286140089418,,2013,10.954065374558251,8.16975576253145,9.126816517647386
3,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,Move isolated,1,,,,000004724436,,,,+/+,,,,16998,11.33955970647098,,1499,13.814316232140431,10.64022569797402,12.03889371496794
4,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,Move isolated,2,,,,000004809618,,,,-/-,,,,11224,9.536108751062022,,1177,12.393118769889515,8.828083980849039,10.244133521275005
5,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,Move isolated,3,,,,000004809290,,,,-/-,,,,12870,9.21259842519685,,1397,11.116673434610085,8.629646533100942,9.795550317292758
6,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,Rearing,1,,,,000004724436,,,,+/+,,,,102922,75.7336276674025,,1359,218.54456959305438,64.11415650122254,87.35309883358246
7,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,Rearing,2,,,,000004809618,,,,-/-,,,,102983,73.77005730659026,,1396,283.66446893688675,58.889530627510865,88.65058398566966
8,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,Rearing,3,,,,000004809290,,,,-/-,,,,102315,113.05524861878453,,905,307.9930350751011,92.98870020320825,133.1217970343608
9,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,Rear isolated,1,,,,000004724436,,,,+/+,,,,1404,3.311320754716981,,424,4.302507403098824,2.9017822226118803,3.720859286822082
10,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,Rear isolated,2,,,,000004809618,,,,-/-,,,,1141,3.278735632183908,,348,4.745222232262461,2.7801692330755507,3.7773020312922654
11,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,Rear isolated,3,,,,000004809290,,,,-/-,,,,960,3.2432432432432434,,296,5.881856690707614,2.573166330553434,3.913320155933053
12,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,Stop isolated,1,,,,000004724436,,,,+/+,,,,52198,32.828930817610065,,1590,74.74596587495623,29.15487908207639,36.50298255314374
13,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,Stop isolated,2,,,,000004809618,,,,-/-,,,,58340,45.50702028081123,,1282,141.76242578388747,37.74681526725281,53.26722529436965
14,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,Stop isolated,3,,,,000004809290,,,,-/-,,,,68429,44.637312459230266,,1533,92.71510960854378,39.99605660528569,49.278568313174844
15,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,WallJump,1,,,,000004724436,,,,+/+,,,,223,2.23,,100,0.4208325082500163,2.147516828382997,2.312483171617003
16,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,WallJump,2,,,,000004809618,,,,-/-,,,,170,2.1794871794871793,,78,0.38375973197681446,2.0943208025824003,2.2646535563919583
17,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,WallJump,3,,,,000004809290,,,,-/-,,,,94,2.1363636363636362,,44,0.3431742925123068,2.034962112850926,2.2377651598763464
18,200427_C2-triads_Cage7_LMT1 - Copy,200427,Cage7,LMT1 - Copy,1,1,134915,242915,SAP,1,,,,000004724436,,,,+/+,,,,1615,3.2364729458917836,,499,5.434266730163201,2.7596614149091225,3.7132844768744446
